"",149,144,383,5,151,2,0,0,0,0,0,0,1,3,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,552,0,552,0
"",150,145,305,27,153,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,492,0,492,0
"",151,146,321,8,212,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,547,0,547,0
"",152,147,246,8,118,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,377,0
"",153,148,310,4,130,1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,453,0,453,0
"",154,149,329,2,217,1,0,0,0,0,0,0,0,8,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,564,0,564,0
"",155,150,260,2,229,0,0,1,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,501,0,501,0
"",156,151,286,3,247,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,555,0,555,0
"",157,152,301,1,203,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,515,0,515,0
"",158,153,419,8,279,2,1,0,0,0,0,0,0,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,725,0,725,0
"",159,154,157,5,175,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,344,0,344,0
"",160,155,174,0,146,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,323,0,323,0
"",161,156,157,2,141,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,308,0
"",162,157,381,5,276,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,669,0
"",163,158,191,0,183,2,0,0,0,1,0,0,0,5,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,388,0
"",164,159,433,35,245,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,0,721,0
"",recorded at Polling,50346,2326,32269,205,41,30,24,19,15,15,43,391,28,28,32,149,102,48,42,23,17,25,28,30,26,68,36,20,21,34,25,108,108,79,24,23,33,26,47,47,87001,0,87001,0,
Total votes polled,50346,2326,32269,205,41,30,24,19,15,15,43,391,28,28,32,149,102,48,42,23,17,25,28,30,26,68,36,20,21,34,25,108,108,79,24,23,33,26,47,47,87001,0,87001,0
